,age,personality1,personality2,personality3,personality4,personality5,personality6,personality7,personality9,personality10,game_categorical,gender_female,gender_male,region_A,region_B,region_C,region_D,region_E,horoscope_Aquarius,horoscope_Aries,horoscope_Cancer,horoscope_Capricorn,horoscope_Gemini,horoscope_Leo,horoscope_Libra,horoscope_Pisces,horoscope_Sagittarius,horoscope_Scorpio,horoscope_Taurus,horoscope_Virgo
25576,28,0.8429,0.9598,0.9713,1.1526,0.5876,0.9868,0.8756,0.3496,0.7291,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25577,22,0.7516,0.9993,1.4207,2.3609,0.7375,1.8596,0.6614,0.2478,1.0988,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25578,12,1.7024,1.3673,1.1337,1.1531,0.2335,1.3336,0.5794,0.5101,0.6239,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25579,38,2.0693,1.1468,1.5072,1.4681,0.5302,1.2284,0.5003,0.9838,0.9154,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25580,16,0.7701,0.6648,1.3062,1.37,0.3764,0.7972,0.271,0.7894,1.2076,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25581,29,0.8035,0.9876,0.7997,1.7114,1.4618,0.9568,0.7118,1.0798,0.0599,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25582,18,0.5812,1.3313,0.6816,2.1545,0.3576,0.8112,0.2447,1.4925,0.9375,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25583,17,1.4566,1.2476,0.1982,2.4063,0.3743,0.8004,0.985,1.0223,0.6784,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25584,33,1.5672,0.4763,1.4783,1.7422,0.5318,0.7947,0.9635,0.6818,0.8996,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25585,39,1.1908,1.3506,1.2953,2.1597,0.6699,0.976,0.8958,0.9421,0.448,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25586,18,0.5807,1.156,1.0922,1.746,0.3168,0.6703,0.5973,1.4012,1.0067,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25587,39,1.0475,0.9482,1.0877,1.0004,0.453,0.8721,0.8326,1.3689,1.5367,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25588,12,1.8878,0.3146,1.3593,1.8117,0.3027,0.9454,0.7005,1.1807,0.7261,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25589,12,1.2024,0.9316,0.8313,0.8077,0.2044,0.4808,0.9859,0.7928,0.9336,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25590,15,1.1017,0.7424,0.6433,1.4551,0.2109,0.8812,0.717,0.3027,0.754,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25591,39,0.7637,1.359,1.0374,1.0184,0.443,1.0935,0.322,1.2656,1.2284,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25592,18,0.4677,1.0679,1.1063,0.8001,0.0558,0.4444,0.3745,0.3688,1.1098,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25593,13,0.3861,0.7522,1.2961,1.6136,0.274,1.156,0.4341,0.7059,0.4921,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25594,25,1.8899,0.9359,1.113,2.3931,0.8803,0.6144,0.2392,1.2033,0.7584,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25595,19,0.9661,0.8085,0.4343,1.8423,0.0859,1.6127,0.2591,0.8983,0.2463,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25596,37,1.0956,1.102,1.2944,1.4568,0.6391,1.5026,0.2482,0.656,0.1494,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25597,22,0.8887,1.3187,1.1657,2.5287,0.826,0.9385,0.7445,1.3922,0.3893,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25598,12,0.9242,1.1695,1.0861,0.8604,0.2317,1.4591,0.9244,1.4889,1.4004,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25599,10,0.7837,1.45,0.9612,1.01,0.1797,0.5987,0.1913,0.7873,1.0931,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25600,37,0.4518,0.6336,1.605,2.2104,1.1362,1.2861,0.5387,1.4703,1.0395,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25601,27,1.6074,1.3636,0.5621,0.7114,0.642,0.5661,0.4801,1.2022,0.726,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25602,22,1.4351,1.0992,1.4641,0.2765,0.5504,1.1021,0.0544,1.6329,0.8438,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25603,35,0.8945,1.0358,0.7448,2.5154,0.3392,0.9603,0.7705,1.1337,0.245,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25604,24,0.7735,1.7536,0.5299,1.7112,0.8176,0.2573,0.808,0.405,1.7087,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25605,23,1.3861,0.483,1.8171,2.3595,0.0625,1.3041,0.2362,0.702,1.6336,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25606,32,0.9281,0.8483,1.1464,2.6721,0.6781,1.1289,0.2039,0.2669,0.5322,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25607,38,0.9727,1.281,0.6491,0.9526,0.9924,0.8581,0.9749,1.3031,1.2213,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25608,22,0.9466,1.5089,1.1362,1.8157,0.0117,1.7017,0.8875,1.203,1.3302,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25609,31,1.7772,0.9951,2.0959,1.9774,0.0452,0.9311,0.4866,1.4303,1.0457,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25610,35,1.1226,0.9331,1.0386,0.6133,1.2632,1.3181,0.9772,1.0952,0.8776,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25611,17,1.0283,0.9842,0.775,2.1195,0.6181,0.3705,0.5917,0.5751,0.5408,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25612,10,0.9837,0.7253,1.213,2.5072,0.1007,0.5816,0.0054,0.6942,1.2182,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25613,22,1.4557,1.4688,0.7752,2.1752,0.2672,0.6365,0.2729,0.6524,1.2487,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25614,25,1.7071,0.9433,1.516,1.5668,0.1871,0.5784,0.3704,0.3798,0.5302,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25615,17,1.3383,0.8882,0.966,1.4716,0.5932,0.8754,0.7548,1.3661,1.3894,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25616,10,1.0402,1.4063,1.3006,0.7979,0.2057,0.7545,0.9212,1.6073,1.4741,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25617,26,1.5291,1.3606,1.4591,0.8041,0.3585,0.4111,0.3129,0.8269,0.6709,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25618,10,0.7341,0.9178,1.332,0.4649,0.0043,0.8789,0.8486,1.359,0.8573,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25619,16,1.5555,0.8528,1.4125,1.6684,0.5259,1.031,0.824,1.033,1.0979,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25620,35,0.8981,0.664,0.6537,1.3868,1.4305,1.2881,0.0343,0.3269,1.6125,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25621,38,1.1079,1.135,0.0,2.8448,1.1504,1.5133,0.5078,0.4575,1.2832,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25622,35,0.6313,1.2401,0.5492,1.8173,0.1456,1.1452,0.2447,1.9915,0.9951,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25623,37,0.6466,0.9922,1.2437,1.2886,0.5969,0.5769,0.8926,1.6737,0.6154,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25624,36,1.4097,1.0081,1.2301,2.0303,0.7174,0.0547,0.4975,1.0275,1.9192,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25625,36,0.6249,0.8708,1.3467,1.3642,1.1938,1.1624,0.2179,0.798,0.7825,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25626,12,1.0031,0.7504,1.0593,1.8344,0.4411,1.1234,0.4223,1.4695,1.2818,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25627,11,0.9715,0.8848,0.8613,0.5481,0.2258,1.425,0.071,0.424,1.8416,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25628,24,1.3203,1.6729,1.0787,2.647,0.1762,1.2622,0.2543,0.5646,1.253,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25629,22,0.7764,1.2248,0.4415,1.561,0.3214,1.0274,0.7842,0.3657,1.2215,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25630,32,0.8585,0.8541,0.9705,0.3493,0.2123,0.7992,0.3798,1.5126,1.3975,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25631,26,0.9485,1.0394,0.5408,0.9466,0.5076,0.4803,0.9308,1.254,0.6005,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25632,20,0.8634,0.9975,1.3403,0.5385,0.284,0.8233,0.2252,0.8701,1.2588,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25633,17,1.1912,1.2487,1.1697,0.477,0.2725,1.6366,0.9096,0.8961,0.8836,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25634,30,1.2097,0.9494,0.6846,0.0828,0.0,1.0927,0.3404,0.8989,1.3975,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25635,24,0.4462,1.2143,1.0682,0.5679,0.0,0.9865,0.2722,0.7012,1.3863,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25636,20,1.3086,0.6296,0.206,1.952,0.5047,0.02,0.8415,1.1949,1.9846,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25637,19,0.4472,0.9512,1.3151,1.0955,0.3475,1.3311,0.4519,0.7703,1.4983,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25638,19,0.426,1.426,0.6104,1.4873,0.4684,1.3687,0.8249,0.4842,1.2772,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25639,16,0.3456,0.8115,0.4414,1.8405,0.0888,0.828,0.4682,1.1158,1.3655,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25640,11,1.3416,0.5212,0.656,2.4558,0.0,0.3884,0.8994,1.0998,1.2901,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25641,34,0.5827,0.8152,1.3772,2.6056,1.3239,1.5526,0.448,0.3788,1.3968,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25642,27,1.2993,1.0919,0.6903,1.8635,0.9481,1.1549,0.9715,1.8786,0.6612,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25643,30,1.1111,0.7052,0.5717,1.8145,0.8135,0.6592,0.8145,1.2284,1.4043,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25644,30,1.443,0.7804,0.964,2.4501,1.1593,0.3798,0.1732,0.7308,1.8906,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25645,20,0.7062,1.0886,0.0692,1.1697,0.5599,1.8377,0.8973,0.2979,1.004,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25646,31,1.1226,1.934,1.5163,0.9961,0.9834,1.1669,0.3322,1.2686,1.0919,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25647,31,0.7621,1.2396,1.0404,1.3172,0.3847,1.1416,0.5575,0.8321,1.8389,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25648,21,1.6619,0.6085,1.2752,1.0163,0.6134,0.6307,0.1954,1.2814,0.8934,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25649,18,1.2387,1.1734,1.0402,2.3021,0.285,1.7765,0.133,0.4561,1.2902,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25650,10,1.0014,1.3022,0.8355,1.9539,0.1106,2.1324,0.2579,0.6643,0.2449,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25651,28,0.9299,1.0721,0.36,1.9229,0.9028,0.5862,0.6931,0.3753,1.337,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25652,16,0.2671,1.1674,0.6403,2.3953,0.1596,0.3192,0.466,0.2385,1.0369,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25653,38,0.4817,0.7196,1.4405,2.3143,0.0739,0.2848,0.281,0.7125,0.4507,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25654,27,1.2622,1.8213,0.4818,1.0732,0.6536,0.8661,0.1225,0.6472,0.7298,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25655,37,0.8203,1.1483,1.067,1.2684,1.0403,1.3107,0.3627,0.4904,0.6727,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25656,22,0.6446,0.89,1.428,1.9478,0.569,0.8867,0.0349,0.312,0.7882,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25657,36,0.6292,1.2456,1.2432,0.5421,0.5798,1.5707,0.1565,0.6881,0.4228,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25658,31,2.1985,0.7184,1.04,1.9339,0.844,0.3559,0.7152,0.735,1.3143,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25659,19,1.2857,1.2695,0.6327,1.2426,0.4234,1.2006,0.7094,1.535,0.6472,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25660,32,1.2415,1.0475,1.0697,1.1683,0.9456,0.8366,0.9636,1.4162,0.6344,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25661,12,1.667,0.8528,0.4997,0.5377,0.5864,1.3831,0.2628,1.1839,1.2054,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25662,16,0.2762,0.8953,0.8056,2.362,0.4093,1.2299,0.7001,1.1502,0.3498,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25663,11,1.7736,0.8506,0.6564,0.2145,0.1717,0.4325,0.1464,0.7501,0.9799,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25664,12,0.9536,1.2216,1.0618,1.4174,0.351,0.9305,0.9472,0.4262,1.4197,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25665,32,1.1555,1.594,0.8122,2.443,0.6702,0.9055,0.7859,1.0037,0.5475,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25666,12,2.1437,0.8453,0.3248,0.6573,0.3205,1.2668,0.6084,0.7505,0.9995,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25667,39,0.9296,0.6376,0.7004,1.6397,1.0231,1.9581,0.113,1.292,0.753,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25668,34,0.5406,0.9349,0.7634,2.0461,0.1273,1.2904,0.5644,1.3348,0.8037,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25669,24,0.3684,0.3795,1.0659,1.7037,0.8056,1.0244,0.1996,0.1957,1.3565,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25670,20,0.4227,0.5699,1.2561,1.4873,0.5809,0.9504,0.5762,1.0172,1.0828,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25671,14,1.0783,0.8632,1.005,2.024,0.4346,1.3242,0.2987,0.9374,1.3938,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25672,20,1.3587,1.2801,1.4056,0.8465,0.5487,0.9955,0.9154,1.166,0.8078,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25673,27,1.1479,1.0806,0.7292,0.0366,0.6944,0.7368,0.0831,1.0774,0.6523,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25674,17,1.0378,0.4764,1.0824,1.8926,0.4907,0.597,0.2678,1.2292,1.0109,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25675,18,0.7147,0.5963,1.6679,2.3155,0.3279,1.0908,0.9786,1.1826,0.6394,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25676,16,0.4901,1.4184,0.9706,0.6913,0.3687,0.7633,0.6871,1.0351,0.976,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25677,25,1.3771,1.0104,1.2076,1.0712,0.4715,1.635,0.428,1.1499,0.8297,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25678,25,1.4898,1.2629,0.6888,3.3717,0.031,0.6225,0.6046,1.5334,0.6645,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25679,28,0.1602,1.0747,1.3935,0.8098,0.9035,0.6677,0.1613,1.0124,0.5358,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25680,21,0.8275,0.6584,0.9764,2.5397,0.3219,0.9788,0.3467,0.9126,1.4857,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25681,21,0.6091,0.7328,0.7599,1.5912,0.6261,0.3026,0.8519,0.8555,1.2323,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25682,35,1.0934,0.87,0.3366,1.8769,0.531,0.9406,0.7314,1.0515,1.2373,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25683,22,1.4334,0.8973,0.5901,2.468,0.9033,0.764,0.194,0.255,0.8605,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25684,21,0.9766,1.1726,0.7963,1.5482,0.3407,0.5793,0.5101,0.9431,1.0858,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25685,30,1.1817,0.5667,1.6075,0.8064,1.2235,1.2335,0.6782,0.6202,0.5331,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25686,25,0.7312,0.7464,1.806,0.9625,0.8686,0.2599,0.9495,0.3491,1.5372,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25687,24,0.4808,0.8436,1.3181,1.8484,0.1035,0.7528,0.5273,1.5001,0.8257,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25688,16,0.187,1.0905,0.6924,0.874,0.0,1.1716,0.6201,0.6164,0.7261,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25689,24,0.8962,0.9012,1.7213,2.3918,0.0,1.1349,0.3225,0.1666,1.1693,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25690,27,0.4232,0.4744,0.3466,1.9564,0.5427,0.8865,0.0837,1.6297,0.9436,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25691,29,1.1078,1.0658,0.9627,2.0166,0.0,1.0774,0.0352,1.38,0.6721,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25692,11,0.4249,0.7982,1.3684,1.7692,0.0799,1.5199,0.4329,1.0251,1.3699,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25693,28,1.3948,1.3263,1.3397,1.1454,0.3685,0.6763,0.4522,0.5231,0.9202,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25694,14,1.2536,0.4873,0.8868,1.2134,0.0,1.3791,0.5725,1.1971,1.2326,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25695,36,1.8629,0.5963,1.7439,0.6835,0.9491,0.9013,0.5077,0.8148,0.9362,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25696,18,1.1632,0.965,0.4093,1.3564,0.4739,0.6671,0.1524,1.0357,1.2916,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25697,30,0.4828,1.1609,1.234,1.9741,0.7774,0.5041,0.7945,1.2327,0.717,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25698,10,0.8159,0.5232,0.7554,1.0917,0.0688,0.9714,0.1498,1.1836,0.6078,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25699,34,1.4649,1.4688,1.5338,1.0513,0.082,1.0472,0.057,0.7043,0.9463,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25700,33,0.5419,1.0263,1.1656,2.5755,0.8005,0.9226,0.5389,1.8255,1.4508,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25701,11,1.0869,0.9455,0.888,1.8271,0.2546,1.1543,0.2682,1.1807,1.1711,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25702,37,1.3927,1.3879,0.9907,2.1872,0.1151,0.8425,0.0196,1.2934,1.2543,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25703,14,1.1434,0.7529,1.6524,2.1436,0.4479,0.7198,0.1985,1.8193,0.6479,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25704,36,0.7611,0.5733,1.0077,1.6384,1.1701,1.1072,0.3804,1.4082,0.4527,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25705,12,0.5545,0.993,0.5262,1.1469,0.1545,1.3022,0.5026,0.7498,1.5141,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25706,14,0.0,0.8859,0.9253,2.4488,0.1746,1.4972,0.3088,0.8849,0.9937,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25707,34,1.606,0.9659,0.8236,2.6789,0.9594,0.8275,0.4205,0.8005,1.0824,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25708,39,0.897,0.7759,1.3162,2.2872,0.8221,0.8642,0.1931,1.3489,0.8731,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25709,27,0.4165,0.9689,0.4535,0.0146,0.69,1.1434,0.3205,0.7753,1.1088,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25710,39,0.0,1.0828,1.25,1.9924,1.462,1.2228,0.4251,0.9188,1.2051,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25711,17,1.0688,1.0669,0.8362,0.5057,0.237,0.8954,0.1326,1.0087,1.4278,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25712,34,0.9959,0.9484,0.0123,2.5091,0.5208,1.1597,0.2183,0.7368,1.1574,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25713,38,0.8176,0.9222,1.5958,1.7263,0.9193,1.1425,0.8371,1.1963,0.2678,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25714,33,0.8001,1.5181,1.0769,1.887,0.7099,1.315,0.1993,0.4674,0.4074,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25715,29,1.408,1.5166,1.474,0.9432,0.4557,0.8299,0.6683,1.2775,1.2333,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25716,31,1.7798,0.9605,0.6053,2.3719,0.4791,1.2051,0.9817,0.7934,1.055,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25717,34,0.5297,0.8526,0.7509,1.0986,1.3966,1.0633,0.0191,0.4636,1.3396,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25718,33,0.516,1.0134,1.0483,1.9823,0.9247,0.8842,0.7399,0.8084,0.2313,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25719,31,1.166,1.0505,1.0757,1.0478,0.7158,0.9104,0.5951,1.1385,1.1824,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25720,37,0.7253,1.1352,0.6954,1.7216,0.6159,1.6164,0.8726,1.0644,0.0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25721,21,2.0669,1.0392,1.2789,1.6598,0.2427,0.6305,0.5791,2.0737,0.6896,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25722,14,1.5889,0.546,1.6272,1.6534,0.434,1.0414,0.4564,1.593,0.3071,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25723,31,1.9799,0.8821,1.1746,3.1544,0.322,1.2699,0.787,0.4191,0.115,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25724,17,1.4926,1.6622,1.0629,1.2659,0.3972,0.9868,0.8592,1.3013,1.4134,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25725,38,1.2943,1.6846,1.1386,1.1194,0.9714,1.1349,0.8476,1.8001,1.4558,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25726,21,1.3388,0.7951,1.232,2.5057,0.4663,1.0958,0.1216,1.0676,0.6819,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25727,28,0.9438,0.908,1.0937,2.0835,0.6025,1.8091,0.3997,0.8939,1.4488,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25728,38,0.8623,1.0562,0.1848,2.1378,0.7977,1.4402,0.2872,1.6823,0.8257,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25729,36,1.0123,1.5433,1.1052,1.1069,1.4122,1.0601,0.0356,0.156,1.2869,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
