age,gender,region,horoscope,personality1,personality2,personality3,personality4,personality5,personality6,personality7,personality8,game,personality9,personality10
34,male,B,Aquarius,0.9146,1.1798,1.2112,2.047,0.6027,1.6637,0.1919,0.0,The Lost Vikings,0.8286,0.831
29,female,D,Aries,1.5434,1.2155,1.0192,0.8546,0.5215,1.0115,0.31,0.0,Starcraft,0.5532,0.9364
30,male,D,Aries,0.5264,1.5114,1.0326,1.559,0.8837,0.4656,0.6865,0.0,Starcraft,1.1341,0.9214
21,female,E,Scorpio,0.3783,1.1541,0.9275,0.699,0.6268,0.7907,0.8161,0.0,Overwatch,0.9687,0.7359
13,female,B,Gemini,0.5709,1.191,1.4253,1.2581,0.3514,0.7765,0.8864,0.0,Overwatch,1.0299,0.907
21,female,A,Capricorn,1.9606,1.1038,1.0102,1.1196,0.1973,1.0714,0.2631,0.0,Hearthstone,0.0,1.2948
31,female,A,Capricorn,0.2497,0.6246,1.3295,0.7204,0.7211,0.8583,0.8158,0.0,The Lost Vikings,0.815,1.473
28,male,A,Taurus,0.8703,1.3808,1.0236,2.3189,0.9794,0.3221,0.8879,0.0,Diablo,0.76,1.1181
39,male,E,Scorpio,1.2156,1.2319,0.364,2.0749,0.9353,0.926,0.0179,0.0,Diablo,1.1173,0.6068
19,female,B,Cancer,1.1842,1.2799,2.0711,0.9305,0.0,1.4341,0.4683,0.0,Heroes of the Storm,0.5963,0.4913
28,female,B,Aquarius,0.5685,1.0088,1.8206,0.6624,0.0,0.632,0.5438,0.0,Overwatch,1.1882,0.6004
35,female,C,Scorpio,1.3698,1.0965,1.252,0.6995,0.2445,1.2084,0.4368,0.0,The Lost Vikings,0.9514,1.1707
27,female,A,Aquarius,0.5386,0.4134,0.6715,1.2921,0.2795,1.5221,0.322,0.0,Overwatch,0.7934,1.784
12,male,A,Gemini,0.9479,0.9761,0.9339,2.1814,0.0,0.7563,0.151,0.0,Diablo,1.4406,0.9361
10,male,B,Virgo,1.3038,1.0137,0.6859,1.5446,0.3382,0.8483,0.1709,0.0,Diablo,1.1734,0.4948
38,female,E,Gemini,0.9394,0.9573,0.6371,1.4621,0.7568,0.2118,0.8265,0.2942,The Lost Vikings,0.3638,1.1462
24,female,A,Pisces,0.0,0.5934,0.47,1.1597,0.8053,1.9054,0.3358,0.0,Overwatch,0.3923,0.9107
23,female,A,Virgo,1.3376,1.3191,0.8782,0.4317,0.4801,1.0961,0.0451,0.0,Starcraft,1.3523,0.3992
24,female,A,Pisces,1.2247,0.8078,0.1523,1.26,0.3289,0.9516,0.5864,0.0,Warcraft,1.4067,0.8017
30,male,E,Cancer,1.2426,1.4089,1.2679,2.1271,0.0,1.1916,0.1127,0.0,Diablo,0.6494,1.2644
19,male,D,Aquarius,1.9454,1.1703,1.1489,1.6602,0.5183,0.3423,0.1964,0.0,Diablo,1.6582,0.7978
13,female,C,Pisces,0.8724,1.5744,0.8435,1.002,0.0533,0.7648,0.9126,0.0,Starcraft,0.5684,1.0041
26,male,E,Leo,1.2555,1.3083,0.6263,1.6487,0.7406,0.7742,0.6132,0.0,Diablo,1.3252,1.2714
33,male,E,Cancer,1.0984,1.0604,0.6618,2.382,1.1624,0.7376,0.0121,0.0,Diablo,1.2985,0.8342
32,male,E,Aquarius,0.8841,1.5244,0.8216,1.1589,1.4703,1.6873,0.2895,0.0,Diablo,1.0271,1.2851
14,female,C,Gemini,0.7221,1.1534,1.3838,1.4086,0.1969,0.6595,0.918,0.0,Overwatch,0.7065,1.2333
28,female,A,Scorpio,0.7737,0.4375,1.097,1.4219,0.4492,1.7273,0.5062,0.0,Hearthstone,1.2865,1.4573
29,female,C,Leo,1.7235,0.9653,0.9949,0.877,0.0,0.9926,0.8036,0.0,Hearthstone,0.0,0.6364
29,female,B,Sagittarius,0.6383,0.8906,0.9426,1.3212,0.4006,1.3308,0.0916,0.0,Overwatch,0.5101,0.7127
21,male,A,Taurus,0.3302,1.0466,1.5207,2.4001,0.3822,1.0421,0.8706,0.0,Overwatch,1.3272,0.2569
39,female,A,Leo,0.7711,1.6115,1.1531,1.3759,1.1438,1.2461,0.9994,0.0,The Lost Vikings,1.3143,1.6453
18,female,B,Aquarius,0.0,1.0955,0.5059,1.1643,0.5975,0.796,0.1532,0.0,Overwatch,1.6613,0.5146
38,male,B,Taurus,0.8304,1.0687,1.1446,0.8178,0.7514,1.4038,0.8204,0.0,The Lost Vikings,1.6885,1.3857
19,male,D,Scorpio,0.9718,1.1283,0.7442,1.2741,0.4889,1.2627,0.2204,0.0,Diablo,1.1014,1.097
28,female,E,Pisces,1.1151,1.3477,0.8873,1.0032,0.5702,0.6373,0.9636,0.0,Starcraft,1.0366,0.4575
10,female,E,Cancer,0.6165,0.8287,0.8763,0.565,0.2658,0.851,0.1961,0.0,Overwatch,0.7873,0.8564
33,male,A,Pisces,0.923,1.0221,1.6016,1.5115,0.0965,0.8384,0.7888,0.0,The Lost Vikings,0.8758,0.7896
30,female,E,Capricorn,0.9413,1.532,0.9977,0.9099,0.5224,0.8131,0.1166,0.0,Starcraft,0.6214,1.0862
21,male,B,Libra,0.3806,0.961,0.6219,1.9637,0.085,0.8335,0.7568,0.0,Diablo,1.2539,0.4331
34,male,E,Sagittarius,1.3056,1.1151,1.3801,1.3308,0.0,0.7858,0.2041,0.0,Diablo,1.6133,1.3568
16,female,C,Aquarius,1.2863,0.522,0.5261,0.5129,0.3954,1.1314,0.8571,0.0,Hearthstone,0.8948,1.0227
26,male,A,Aries,1.1078,0.8605,0.8827,2.496,1.5958,1.4221,0.1613,0.0,Warcraft,0.5505,0.9931
23,female,D,Cancer,0.999,0.7015,0.8854,0.5918,0.3452,0.9912,0.9661,0.0,Overwatch,0.3739,0.7076
13,male,B,Libra,1.646,1.3238,0.6042,1.4598,0.1451,0.8453,0.6729,0.0,Diablo,0.0392,0.2649
38,female,C,Virgo,0.5946,1.0107,0.9575,1.1769,0.9767,1.0956,0.2479,0.0,The Lost Vikings,0.9741,0.3202
11,female,A,Taurus,1.1807,1.1231,0.9792,0.507,0.4488,0.8857,0.7181,0.0,Overwatch,0.3489,0.6371
17,female,D,Scorpio,0.0871,0.8057,1.1363,0.7561,0.3188,1.3189,0.9778,0.1752,Overwatch,0.5919,0.3997
10,female,C,Capricorn,0.4792,0.9534,1.3946,1.0513,0.1389,0.2469,0.3778,0.0,Overwatch,1.5176,0.802
20,male,D,Sagittarius,1.353,0.7907,1.1701,0.9416,0.4186,0.3384,0.9769,0.0,Diablo,1.6848,0.8582
25,female,C,Aries,1.2599,0.8809,0.7897,1.2563,0.6798,1.0107,0.2186,0.0,Warcraft,0.7678,0.3616
17,male,D,Aquarius,1.2827,0.9224,0.7426,1.8718,0.1601,1.5622,0.2277,0.0,Diablo,0.4474,0.6815
33,female,C,Sagittarius,1.4656,0.8285,1.5525,1.4065,1.0766,1.0477,0.6715,0.0,The Lost Vikings,0.7663,0.4296
23,female,C,Aries,1.7724,0.8174,1.1668,0.5648,0.2071,1.372,0.7895,0.0,Hearthstone,1.6916,0.9984
21,male,D,Virgo,1.3184,0.5987,1.2809,1.9616,0.2687,0.496,0.7518,0.0,Diablo,0.9312,1.4242
27,male,E,Scorpio,0.7717,1.2366,1.3337,1.8887,0.8383,0.9558,0.9651,0.0,Diablo,0.5744,0.822
38,female,C,Capricorn,1.6454,1.0061,0.7603,0.6669,1.1366,0.9341,0.0711,0.0,The Lost Vikings,1.0528,1.2096
39,male,B,Pisces,0.7657,1.1679,0.6447,1.3136,0.0,1.1409,0.7018,0.0,Diablo,0.7906,0.6425
16,female,B,Aquarius,0.0,0.8954,1.8318,0.1221,0.5439,0.8697,0.7286,0.0,Overwatch,1.4307,0.8303
13,female,D,Scorpio,1.2256,0.8131,1.2296,1.1082,0.1093,1.0141,0.0403,0.0,Overwatch,1.6396,0.408
16,male,D,Aries,0.8771,0.7143,0.9561,0.8507,0.335,0.4651,0.9968,0.0,Diablo,0.7032,1.8546
34,male,D,Gemini,1.5117,0.7302,1.0747,2.1033,0.3067,1.4994,0.0185,0.0,The Lost Vikings,0.6996,0.8148
12,male,C,Gemini,0.8241,0.7249,1.4845,1.7809,0.2523,0.8462,0.0733,0.0,Overwatch,1.0322,1.1547
10,female,B,Scorpio,0.9379,0.9281,0.8236,0.2325,0.0932,0.7102,0.4656,0.0,Overwatch,0.1411,0.9212
36,female,B,Sagittarius,0.2952,0.5644,0.8997,0.5952,0.2072,1.2901,0.504,0.0,The Lost Vikings,0.4929,1.131
12,male,E,Aries,0.6279,0.9486,1.2483,1.8445,0.4184,1.2597,0.4203,0.0,Overwatch,0.7048,1.1739
30,male,C,Cancer,0.3786,0.6902,1.7689,2.2683,0.3473,1.2963,0.7627,0.0,Warcraft,0.9179,0.7708
37,male,E,Taurus,0.822,1.1609,0.8753,2.0844,1.4207,1.406,0.0186,0.0,Diablo,0.8332,0.5542
10,male,E,Cancer,0.7025,1.3407,0.4998,2.3821,0.0532,1.2056,0.939,0.0,Overwatch,0.5803,1.3954
24,female,C,Cancer,1.0337,0.9419,1.0947,1.0586,0.5022,1.3445,0.1943,0.0,Hearthstone,1.0017,0.9479
19,male,A,Scorpio,1.1524,1.0013,1.2065,1.4894,0.0,1.3485,0.0585,0.0,Diablo,1.1304,1.2545
15,male,A,Capricorn,1.0099,0.8854,0.9776,2.1335,0.5584,0.0,0.8785,0.0,Diablo,0.2751,1.115
21,male,A,Cancer,0.841,1.2928,1.3437,1.9646,0.7691,1.585,0.173,0.0,Diablo,0.8882,1.6295
15,female,C,Libra,0.8921,1.1753,1.1929,1.154,0.6823,1.2618,0.6866,0.0,Starcraft,1.0491,0.6474
12,male,E,Pisces,1.1537,1.2939,1.9827,2.328,0.3234,0.3501,0.1602,0.0,Diablo,1.3786,0.8185
14,female,A,Virgo,0.3738,1.0914,1.2617,0.9133,0.4696,0.2808,0.1004,0.0,Overwatch,0.8959,1.0398
29,female,E,Gemini,0.8111,0.9046,0.6108,0.8746,0.5107,1.2417,0.1594,0.0,Overwatch,1.3583,1.3685
23,male,A,Cancer,1.3228,1.0735,0.2583,1.6542,0.3109,1.1826,0.8755,0.0,Diablo,1.4888,0.822
33,male,C,Gemini,0.4994,0.3402,1.3734,2.0494,1.1537,1.0773,0.4762,0.0,The Lost Vikings,1.0151,0.2959
39,male,B,Aquarius,0.6174,1.5539,0.6842,2.4729,1.2735,1.716,0.0468,0.0,Diablo,0.8767,0.6251
32,male,C,Sagittarius,0.9262,0.9138,0.8516,1.583,0.0362,1.0702,0.2123,0.0,The Lost Vikings,1.0016,0.7702
12,male,E,Gemini,2.1117,1.4999,1.2809,2.283,0.1717,0.6559,0.5532,0.0,Diablo,0.8578,1.6362
28,male,D,Pisces,0.7157,1.261,0.6166,1.3639,0.636,1.009,0.8744,0.0,Diablo,1.186,1.2386
14,male,D,Gemini,1.2811,0.6465,0.4664,1.7134,0.2345,0.8384,0.4305,0.0513,Diablo,1.0115,0.3861
11,female,D,Aquarius,1.4044,1.0902,1.0184,1.337,0.0588,2.1239,0.4725,0.0,Hearthstone,0.4417,1.3162
24,female,D,Libra,1.5845,1.3703,0.5469,0.9927,0.5041,0.7874,0.1275,0.0,Starcraft,0.8183,1.084
21,female,C,Gemini,1.3924,1.5961,0.404,0.9526,0.5218,0.8672,0.8689,0.0,Starcraft,0.9919,0.905
14,female,A,Sagittarius,0.8236,0.9233,1.3049,1.3146,0.2097,0.9096,0.1206,0.0,Overwatch,0.898,1.0101
10,male,D,Virgo,0.8707,0.7362,0.9407,2.2366,0.0085,1.9288,0.7884,0.0,Hearthstone,0.8375,0.4015
19,male,A,Libra,0.3957,2.0249,0.9558,1.5859,0.3119,0.8635,0.4139,0.0,Starcraft,0.8881,1.5619
25,male,C,Scorpio,0.7267,0.8654,0.9345,1.8912,0.3314,0.3084,0.1858,0.0,Diablo,1.3275,1.1236
12,male,D,Capricorn,1.8256,1.1415,1.2856,2.6828,0.2862,1.1613,0.9549,0.0,Diablo,0.5031,0.5133
34,male,D,Cancer,0.8006,0.7099,0.8421,2.1509,0.987,1.1571,0.2583,0.0,Warcraft,0.6368,0.9467
14,male,A,Leo,0.6756,0.956,1.7342,2.0887,0.2242,0.7798,0.9127,0.0,Overwatch,0.5736,0.7478
13,female,C,Aquarius,1.0163,0.8771,1.2388,1.1709,0.3428,0.7623,0.6148,0.0,Overwatch,0.7421,0.4533
36,male,C,Virgo,0.7416,1.0562,0.6994,1.8053,0.8535,0.9221,0.7964,0.0,The Lost Vikings,0.7099,1.1963
30,female,B,Taurus,1.8431,0.9074,1.1416,1.125,0.8071,0.2267,0.299,0.0,Warcraft,1.0785,0.8039
38,female,B,Capricorn,1.2788,0.972,1.1449,0.4926,0.0758,0.2102,0.7012,0.0,The Lost Vikings,1.1013,1.0516
30,female,A,Libra,0.5947,0.5222,0.886,1.0928,0.796,1.4244,0.348,0.0,Warcraft,0.3581,0.1874
36,female,C,Leo,0.493,0.6612,0.6003,0.5824,0.624,0.5234,0.2538,0.0,The Lost Vikings,1.1875,1.3484
22,male,B,Taurus,0.4943,1.4078,0.9598,1.9662,0.4416,1.009,0.5712,0.0,Diablo,0.7203,0.4749
13,female,E,Aries,1.3295,0.903,0.9302,0.8846,0.2528,0.6214,0.1034,0.0,Overwatch,1.538,1.1289
18,male,B,Virgo,0.7327,1.495,1.0453,1.0891,0.4005,0.7747,0.4768,0.0,Diablo,1.7539,1.5754
29,female,A,Cancer,1.2638,1.0555,0.4193,1.2296,0.2309,1.1806,0.9459,0.0,Hearthstone,1.0315,0.794
14,male,E,Leo,0.2605,0.679,0.8587,2.0324,0.4514,0.6024,0.0046,0.0,Overwatch,1.0982,1.1946
18,male,C,Aries,0.4261,0.7983,0.5822,1.8779,0.1702,1.1618,0.0336,0.0,Overwatch,0.9419,0.5262
34,male,A,Pisces,0.5842,0.6709,0.9699,1.2081,0.312,1.7904,0.5752,0.0,The Lost Vikings,0.9698,0.9089
36,female,C,Leo,1.0279,0.6696,0.411,1.6438,1.905,1.0277,0.7594,0.0,Warcraft,0.8282,1.4449
35,male,A,Virgo,0.6288,0.6437,1.669,2.0291,0.0,1.5946,0.4729,0.0,The Lost Vikings,1.4572,1.3923
12,male,C,Virgo,0.8988,0.7519,1.0933,1.9416,0.338,1.7148,0.7522,0.0,Hearthstone,0.967,1.5511
19,female,A,Gemini,2.1109,0.8857,1.1491,1.0456,0.3955,1.4428,0.173,0.0,Hearthstone,0.6541,1.8718
27,female,C,Virgo,1.3821,0.5797,1.5087,0.5271,0.4049,0.7842,0.7718,0.0,Heroes of the Storm,0.8532,1.5307
19,male,B,Aries,1.0415,0.8215,0.8315,1.5506,0.4198,1.3058,0.8844,0.0,Diablo,0.7925,1.4125
35,male,D,Pisces,0.9922,0.8312,1.1441,2.1113,1.3929,1.1572,0.5434,0.0,The Lost Vikings,1.1856,1.3217
33,female,A,Cancer,1.063,0.4885,1.205,1.13,1.2181,0.8988,0.8217,0.0,The Lost Vikings,0.7349,0.913
10,male,E,Sagittarius,0.6302,1.0164,1.3784,1.85,0.1954,0.79,0.398,0.0,Overwatch,0.6272,1.3854
35,female,B,Cancer,1.3168,0.7762,0.8788,1.1435,0.5491,1.1963,0.9036,0.0,The Lost Vikings,0.428,0.9964
39,male,B,Gemini,0.8861,1.3538,1.0728,1.3885,0.8396,1.0188,0.0025,0.0,The Lost Vikings,0.6112,0.9099
39,female,B,Scorpio,1.0539,1.2927,1.3115,1.7162,0.2654,0.4448,0.7877,0.0,The Lost Vikings,1.2932,1.1199
25,male,D,Taurus,0.9976,0.808,0.2851,1.8021,0.109,1.4065,0.6162,0.0,Diablo,0.5849,0.0303
13,male,B,Aquarius,1.8447,1.3875,1.0466,1.6438,0.2816,0.8116,0.4316,0.0,Diablo,0.7493,0.6601
37,female,A,Taurus,0.2513,0.7009,0.9622,1.1137,0.8406,0.7194,0.8232,0.0,The Lost Vikings,0.5922,0.7769
33,male,C,Scorpio,1.6806,1.0749,1.0968,1.8727,0.6925,1.1034,0.5076,0.0,The Lost Vikings,0.9433,1.3752
21,female,E,Aries,1.3471,1.182,0.8461,0.9292,0.5753,1.0424,0.9615,0.0,Overwatch,0.6306,0.9944
35,male,E,Leo,0.889,1.5367,0.8973,1.3165,0.788,0.2969,0.3043,0.0,Diablo,0.8165,1.4973
19,female,D,Cancer,0.4637,0.9375,0.7085,1.1856,0.2809,0.7506,0.9769,0.0,Overwatch,1.6323,1.0775
31,female,A,Capricorn,0.8417,0.9192,1.5476,1.8286,1.1738,0.7208,0.0312,0.0,The Lost Vikings,1.8411,1.1667
17,female,B,Aries,1.0492,0.9773,1.0264,0.9537,0.6986,1.6231,0.5058,0.0,Overwatch,0.8984,0.4404
18,male,B,Cancer,0.72,1.1969,0.5512,1.4055,0.4382,0.6886,0.7052,0.0,Diablo,1.1328,1.5142
17,male,E,Scorpio,0.9742,1.03,1.0657,1.1281,0.3789,1.3605,0.8462,0.0,Diablo,1.1891,1.3641
11,male,C,Taurus,0.9632,1.17,1.4113,2.0782,0.0907,0.6292,0.2031,0.0,Diablo,1.0626,0.9077
34,female,A,Cancer,0.7061,1.623,0.7151,1.0817,0.3352,1.6751,0.5675,0.0,The Lost Vikings,1.5839,0.7805
33,male,B,Scorpio,0.8842,0.7185,0.7064,2.3951,0.0218,1.3422,0.2247,0.0,Diablo,1.5021,1.0486
36,male,A,Scorpio,0.3262,0.8639,0.5932,1.72,0.2958,0.9077,0.09,0.0,The Lost Vikings,0.9101,0.7019
37,female,E,Taurus,0.7579,1.1734,0.6627,1.0133,0.2356,1.2422,0.119,0.0,The Lost Vikings,0.5227,1.9841
37,female,C,Gemini,1.4121,0.1226,1.0384,0.3104,0.694,1.3759,0.623,0.0,The Lost Vikings,1.6244,1.0004
39,female,B,Pisces,1.7012,1.0973,1.2374,0.6528,0.4728,0.3944,0.7035,0.0,The Lost Vikings,1.2748,1.1327
32,female,C,Libra,0.605,1.046,0.4532,1.2413,0.886,1.1087,0.8625,0.0,The Lost Vikings,1.072,1.2799
23,male,C,Leo,1.3471,0.8607,0.5573,1.5941,0.4183,1.0021,0.1968,0.0,Diablo,0.7576,0.8054
14,male,D,Aquarius,0.6667,0.603,0.9832,1.4311,0.4647,0.9607,0.9351,0.0,Overwatch,0.0,1.2739
37,female,B,Virgo,0.3167,0.7453,1.0526,0.769,0.3621,1.7433,0.5905,0.0,The Lost Vikings,0.7055,1.1127
15,female,C,Aries,1.4877,1.1338,1.014,1.2141,0.3799,0.8223,0.3641,0.0,Starcraft,0.9586,0.9942
35,female,B,Aries,1.176,1.2394,0.9026,0.99,0.0,1.4658,0.0069,0.0,The Lost Vikings,0.747,1.382
16,male,B,Leo,1.5602,1.1794,1.1413,1.6983,0.1374,1.5417,0.727,0.0,Diablo,0.8591,1.3964
31,male,B,Leo,1.3977,1.3373,1.4821,2.8571,0.1233,1.2164,0.3851,0.0,The Lost Vikings,1.1214,0.8147
26,female,A,Gemini,0.7551,0.8597,0.8607,1.3556,0.0334,1.1898,0.6741,0.0,Overwatch,0.5392,1.4291
20,male,D,Capricorn,1.3025,1.3349,1.0902,2.6646,0.2089,0.3324,0.685,0.0,Diablo,0.857,0.6923
33,male,B,Sagittarius,0.0,0.7095,1.0499,1.4142,1.3853,0.7409,0.4226,0.0,The Lost Vikings,1.0093,1.2997
16,male,B,Leo,1.1774,1.2879,0.4608,1.6394,0.3697,1.2711,0.7792,0.0,Diablo,0.0635,0.9552
26,male,A,Scorpio,1.1141,0.4265,0.4761,1.936,1.0106,0.5642,0.4973,0.0,Warcraft,0.1648,0.5891
37,male,C,Cancer,0.1652,1.2243,0.6692,1.4673,1.4016,1.2378,0.9142,0.0,The Lost Vikings,1.3395,0.5784
25,female,A,Scorpio,0.4755,0.6347,0.9154,0.6228,0.6092,1.6013,0.3236,0.0,Overwatch,0.8723,1.0167
25,female,B,Leo,1.0321,0.9651,0.7066,1.26,0.4793,0.8708,0.6613,0.0,Overwatch,0.6534,0.9758
11,female,B,Scorpio,1.7153,1.0148,1.2948,1.1932,0.2361,0.6368,0.8681,0.0,Overwatch,1.3034,0.9584
11,female,A,Virgo,0.3901,1.0557,0.9554,0.5163,0.4666,0.6694,0.0611,0.0,Overwatch,1.4081,0.8815
14,male,B,Virgo,0.0,0.2637,1.2983,0.8401,0.4166,1.1008,0.826,0.0,Overwatch,0.3477,0.7904
13,female,A,Cancer,0.4928,0.6198,1.4183,1.0086,0.2985,0.7872,0.3692,0.0,Overwatch,1.0952,0.8674
17,male,C,Leo,1.684,0.9178,1.0644,2.3545,0.5041,0.9568,0.2064,0.0,Warcraft,0.2028,0.6757
38,female,B,Gemini,1.0698,0.8388,1.2463,2.1627,0.2507,1.4853,0.936,0.0,The Lost Vikings,0.0,1.0956
33,female,E,Gemini,0.0,0.6087,0.9018,1.4044,0.0,0.8196,0.3291,0.0,Overwatch,1.1173,0.8726
13,female,E,Capricorn,0.7888,1.1694,0.5707,0.6543,0.158,1.5589,0.7362,0.0,Overwatch,1.2198,0.9675
16,female,C,Aquarius,1.1706,0.8702,0.6059,1.171,0.3409,1.2781,0.8038,0.0,Hearthstone,1.0162,1.6077
17,male,E,Sagittarius,1.1212,0.6034,1.4591,1.6718,0.4445,0.6579,0.1003,0.0,Diablo,1.3296,1.1037
13,male,B,Aries,1.5886,0.9682,0.5857,2.231,0.2204,0.8642,0.8123,0.0,Diablo,0.6238,0.7493
21,female,B,Taurus,0.6867,0.8258,0.8797,0.6601,0.5936,0.165,0.4487,0.0,Overwatch,1.1786,1.2442
33,female,A,Aquarius,1.3122,1.0531,0.8409,1.1282,0.9222,0.9653,0.0418,0.0,The Lost Vikings,1.0443,0.8013
28,male,C,Aquarius,1.4648,0.9948,1.092,2.1264,0.0,1.025,0.5291,0.0,Diablo,1.3964,1.0394
11,female,B,Scorpio,0.6486,1.2281,0.9849,0.5232,0.2566,0.9202,0.3182,0.0,Overwatch,1.4756,1.0867
23,female,E,Gemini,0.7064,0.6814,1.2252,1.5767,0.2373,1.5005,0.112,0.0,Overwatch,0.7308,1.1001
34,female,A,Libra,1.7156,1.1413,1.0075,0.0,1.5301,1.0152,0.3828,0.0,The Lost Vikings,0.9891,1.0363
13,male,A,Scorpio,1.3235,0.8874,0.6778,2.5338,0.3208,1.0393,0.5536,0.0,Diablo,1.3798,0.9382
19,male,C,Cancer,1.2689,1.1458,0.5915,2.3056,0.0,0.2195,0.8041,0.0,Diablo,1.5025,0.2794
12,female,D,Taurus,0.8783,0.8347,2.045,1.0877,0.2979,0.7292,0.393,0.0,Overwatch,0.9242,1.9263
39,male,A,Taurus,0.4767,0.9669,1.0956,2.8604,0.6708,1.3941,0.7222,0.0,The Lost Vikings,0.3889,1.531
22,male,D,Cancer,1.0596,1.088,0.6188,1.9411,0.5918,0.7834,0.7665,0.0,Diablo,1.1232,0.9051
17,female,E,Capricorn,0.1654,0.9602,1.5635,1.0468,0.4232,0.4318,0.6026,0.0,Overwatch,1.0793,1.5582
20,female,C,Aquarius,0.3347,0.9175,0.8425,1.3839,0.0568,1.1743,0.2891,0.0,Overwatch,0.7321,0.9964
11,female,D,Virgo,0.4287,0.3904,1.0485,0.7277,0.1033,0.7711,0.6379,0.0,Overwatch,1.0866,1.7224
24,male,E,Capricorn,0.5779,0.9241,0.2588,1.6565,1.0172,1.2671,0.8753,0.0,Diablo,1.581,0.77
12,female,B,Pisces,0.3731,0.4831,1.1776,1.0293,0.2664,0.6846,0.1516,0.0,Overwatch,1.1299,1.132
27,male,C,Gemini,1.9543,1.4671,0.5725,1.827,0.3921,0.5918,0.7365,0.0,Diablo,0.8152,0.9565
32,female,C,Gemini,2.0711,0.7356,0.5929,0.6291,0.4725,1.3276,0.1138,0.0,The Lost Vikings,1.5768,1.4682
30,female,D,Capricorn,1.4455,1.5845,1.46,1.2905,0.3389,1.3466,0.7099,0.0,Starcraft,1.6658,0.2909
23,female,B,Scorpio,0.0606,0.3716,1.1613,0.8227,0.2887,0.8216,0.193,0.0,Overwatch,1.377,1.4105
37,female,C,Gemini,0.2463,1.1019,0.6432,1.3518,0.9952,1.0867,0.7285,0.0,The Lost Vikings,1.2758,1.6254
27,female,E,Aries,1.205,1.1564,1.1949,1.6455,0.5553,1.3529,0.7727,0.0,Overwatch,1.3877,0.7003
20,male,A,Gemini,1.6363,1.3571,1.0119,2.0271,0.4018,1.328,0.0578,0.0,Diablo,0.7892,1.0205
11,female,C,Sagittarius,0.8204,1.2057,0.7923,0.5749,0.1632,1.2179,0.3169,0.0,Overwatch,1.1217,1.3121
27,male,E,Gemini,0.7684,0.529,0.4796,1.9568,0.4708,0.408,0.0918,0.0,Diablo,0.905,1.1902
22,female,A,Gemini,0.3842,0.3109,1.2476,0.0,0.6143,1.1295,0.5562,0.0,Overwatch,1.0116,0.5339
39,female,B,Gemini,0.6191,1.3806,1.7014,0.9986,0.5799,0.9748,0.0017,0.0,The Lost Vikings,1.8494,1.1283
20,male,B,Aries,1.5401,1.197,0.8444,2.7087,0.3478,0.9227,0.4559,0.0,Diablo,1.0864,0.9195
32,female,A,Leo,0.3372,0.7241,1.8796,1.2341,0.3624,0.3293,0.0965,0.0,The Lost Vikings,1.6509,0.6911
29,female,A,Capricorn,0.0,0.9622,0.3629,0.5226,0.6827,1.3051,0.8564,0.0,Overwatch,1.1064,0.9645
12,female,A,Scorpio,0.1542,1.0179,1.8287,0.7272,0.1949,1.7574,0.5952,0.0,Overwatch,1.0431,0.6563
23,female,C,Taurus,1.9954,1.0132,0.5048,0.6775,0.2702,0.7735,0.5306,0.0,Starcraft,1.048,0.391
16,male,C,Scorpio,0.397,0.6595,1.0277,1.7898,0.1948,0.8344,0.4289,0.0,Overwatch,0.9652,1.0556
24,male,A,Pisces,1.7199,0.8001,0.8885,2.1852,0.8034,0.7438,0.4494,0.0,Diablo,0.6384,1.4999
21,female,B,Scorpio,0.7851,0.9087,1.3878,1.1618,0.0328,0.1751,0.8779,0.0,Overwatch,0.6492,0.6703
13,female,B,Virgo,0.7443,1.0116,1.3284,0.7075,0.0112,0.6355,0.7428,0.0,Overwatch,0.0,0.9971
17,female,B,Sagittarius,1.4417,0.7442,1.1594,0.876,0.5351,0.6799,0.0511,0.0,Overwatch,0.8216,0.5805
11,female,D,Virgo,1.3488,1.0521,1.0348,0.273,0.3237,1.2549,0.6249,0.0,Overwatch,1.4727,1.6769
38,male,E,Libra,0.7927,1.0364,0.5129,2.0412,0.8056,0.7758,0.0492,0.0,Diablo,1.1004,1.2725
26,male,E,Scorpio,0.6053,1.2408,0.9349,2.2603,0.0,1.1729,0.6038,0.0,Diablo,0.6346,0.5588
33,female,B,Virgo,1.439,0.7402,1.102,0.9103,0.7215,1.3803,0.0367,0.0,The Lost Vikings,1.1005,1.3117
12,male,B,Sagittarius,0.4368,0.994,0.5988,1.8484,0.0,0.1412,0.8301,0.0,Overwatch,0.2785,0.589
24,male,A,Libra,0.2668,1.1986,0.7382,2.3109,0.3995,0.9429,0.6315,0.0,Diablo,0.7914,0.8669
38,female,E,Taurus,1.3638,1.0085,1.2956,0.234,0.5905,1.1081,0.676,0.0,The Lost Vikings,0.9198,0.6332
33,female,A,Aquarius,0.8342,0.8787,1.2558,1.0929,0.8001,0.773,0.8218,0.0,The Lost Vikings,0.9752,1.4105
34,male,E,Capricorn,1.974,0.9464,0.6622,1.9494,1.0255,0.4407,0.1535,0.0,Diablo,1.2121,0.7358
34,female,E,Virgo,1.0957,0.5061,1.5685,1.2114,0.2799,1.0797,0.7649,0.0,The Lost Vikings,1.2246,0.6686
13,male,E,Gemini,0.5343,1.1895,0.8794,1.775,0.0225,0.9992,0.1953,0.0,Overwatch,1.0366,1.0869
